Id,WnvPresent
16946,0
16947,0
16948,0
16949,0
16950,0
16951,0
16952,0
16953,0
16954,0
16955,0
16956,0
16957,0
16958,0
16959,0
16960,1
16961,1
16962,1
16963,1
16964,1
16965,1
16966,1
16967,1
16968,1
16969,1
16970,1
16971,1
16972,1
16973,1
16974,1
16975,1
16976,1
16977,1
16978,1
16979,1
16980,1
16981,1
16982,1
16983,1
16984,1
16985,1
16986,1
16987,1
16988,1
16989,1
16990,1
16991,1
16992,0
16993,0
16994,0
16995,0
16996,0
16997,0
16998,0
16999,0
17000,1
17001,1
17002,1
17003,1
17004,1
17005,1
17006,1
17007,1
17008,1
17009,1
17010,1
17011,1
17012,1
17013,1
17014,1
17015,1
17016,1
17017,1
17018,1
17019,1
17020,1
17021,1
17022,1
17023,1
17024,1
17025,1
17026,1
17027,1
17028,1
17029,1
17030,1
17031,1
17032,1
17033,1
17034,1
17035,1
17036,1
17037,1
17038,1
17039,1
17040,1
17041,1
17042,1
17043,1
17044,1
17045,1
17046,1
17047,1
17048,1
17049,1
17050,1
17051,1
17052,1
17053,1
17054,1
17055,1
17056,1
17057,1
17058,1
17059,1
17060,1
17061,1
17062,1
17063,1
17064,1
17065,1
17066,1
17067,1
17068,1
17069,1
17070,1
17071,1
17072,1
17073,1
17074,1
17075,1
17076,1
17077,1
17078,1
17079,1
17080,1
17081,1
17082,1
17083,1
17084,1
17085,1
17086,1
17087,1
17088,0
17089,0
17090,0
17091,0
17092,0
17093,0
17094,0
17095,0
17096,1
17097,1
17098,1
17099,1
17100,1
17101,1
17102,1
17103,1
17104,0
17105,0
17106,0
17107,0
17108,0
17109,0
17110,0
17111,0
17112,1
17113,1
17114,1
17115,1
17116,1
17117,1
17118,1
17119,1
17120,0
17121,0
17122,0
17123,0
17124,0
17125,0
17126,0
17127,0
17128,1
17129,1
17130,1
17131,1
17132,1
17133,1
17134,1
17135,1
17136,1
17137,1
17138,1
17139,1
17140,1
17141,1
17142,1
17143,1
17144,1
17145,1
17146,1
17147,1
17148,1
17149,1
17150,1
17151,1
17152,1
17153,1
17154,1
17155,1
17156,1
17157,1
17158,1
17159,1
17160,1
17161,1
17162,1
17163,1
17164,1
17165,1
17166,1
17167,1
17168,1
17169,1
17170,1
17171,1
17172,1
17173,1
17174,1
17175,1
17176,1
17177,1
17178,1
17179,1
17180,1
17181,1
17182,1
17183,1
17184,1
17185,1
17186,1
17187,1
17188,1
17189,1
17190,1
17191,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17198,1
17199,1
17200,1
17201,1
17202,1
17203,1
17204,1
17205,1
17206,1
17207,1
17208,1
17209,1
17210,1
17211,1
17212,1
17213,1
17214,1
17215,1
17216,1
17217,1
17218,1
17219,1
17220,1
17221,1
17222,1
17223,1
17224,1
17225,1
17226,1
17227,1
17228,1
17229,1
17230,1
17231,1
17232,1
17233,0
17234,0
17235,0
17236,0
17237,0
17238,0
17239,0
17240,0
17241,1
17242,1
17243,1
17244,1
17245,1
17246,1
17247,1
17248,1
17249,1
17250,1
17251,1
17252,1
17253,1
17254,1
17255,1
17256,1
17257,1
17258,1
17259,1
17260,1
17261,1
17262,1
17263,1
17264,1
17265,1
17266,1
17267,1
17268,1
17269,1
17270,1
17271,1
17272,1
17273,1
17274,1
17275,1
17276,1
17277,1
17278,1
17279,1
17280,1
17281,0
17282,0
17283,0
17284,0
17285,0
17286,0
17287,0
17288,0
17289,0
17290,0
17291,0
17292,0
17293,0
17294,0
17295,0
17296,0
17297,1
17298,1
17299,1
17300,1
17301,1
17302,1
17303,1
17304,1
17305,1
17306,1
17307,1
17308,1
17309,1
17310,1
17311,1
17312,1
17313,1
17314,1
17315,1
17316,1
17317,1
17318,1
17319,1
17320,1
17321,1
17322,1
17323,1
17324,1
17325,1
17326,1
17327,1
17328,1
17329,1
17330,1
17331,1
17332,1
17333,1
17334,1
17335,1
17336,1
17337,1
17338,1
17339,1
17340,1
17341,1
17342,1
17343,1
17344,1
17345,1
17346,1
17347,1
17348,1
17349,1
17350,1
17351,1
17352,1
17353,1
17354,1
17355,1
17356,1
17357,1
17358,1
17359,1
17360,1
17361,1
17362,1
17363,1
17364,1
17365,1
17366,1
17367,1
17368,1
17369,1
17370,1
17371,1
17372,1
17373,1
17374,1
17375,1
17376,1
17377,1
17378,1
17379,1
17380,1
17381,1
17382,1
17383,1
17384,1
17385,1
17386,1
17387,1
17388,1
17389,1
17390,1
17391,1
17392,1
17393,1
17394,1
17395,1
17396,1
17397,1
17398,1
17399,1
17400,1
17401,1
17402,1
17403,1
17404,1
17405,1
17406,1
17407,1
17408,1
17409,1
17410,1
17411,1
17412,1
17413,1
17414,1
17415,1
17416,1
17417,1
17418,1
17419,1
17420,1
17421,1
17422,1
17423,1
17424,1
17425,1
17426,1
17427,1
17428,1
17429,1
17430,1
17431,1
17432,1
17433,1
17434,1
17435,1
17436,1
17437,1
17438,1
17439,1
17440,1
17441,1
17442,1
17443,1
17444,1
17445,1
17446,1
17447,1
17448,1
17449,1
17450,1
17451,1
17452,1
17453,1
17454,1
17455,1
17456,1
17457,1
17458,1
17459,1
17460,1
17461,1
17462,1
17463,1
17464,1
17465,1
17466,1
17467,1
17468,1
17469,1
17470,1
17471,1
17472,1
17473,1
17474,1
17475,1
17476,1
17477,1
17478,1
17479,1
17480,1
17481,1
17482,1
17483,1
17484,1
17485,1
17486,1
17487,1
17488,1
17489,1
17490,0
17491,0
17492,0
17493,0
17494,0
17495,0
17496,0
17497,0
17498,1
17499,1
17500,1
17501,1
17502,1
17503,1
17504,1
17505,1
17506,1
17507,1
17508,1
17509,1
17510,1
17511,1
17512,1
17513,1
17514,1
17515,1
17516,1
17517,1
17518,1
17519,1
17520,1
17521,1
17522,1
17523,1
17524,1
17525,1
17526,1
17527,1
17528,1
17529,1
17530,1
17531,1
17532,1
17533,1
17534,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,1
17541,1
17542,1
17543,1
17544,1
17545,1
17546,1
17547,1
17548,1
17549,1
17550,1
17551,1
17552,1
17553,1
17554,1
17555,1
17556,1
17557,1
17558,1
17559,1
17560,1
17561,1
17562,1
17563,1
17564,1
17565,1
17566,1
17567,1
17568,1
17569,1
17570,1
17571,1
17572,1
17573,1
17574,1
17575,1
17576,1
17577,1
17578,1
17579,1
17580,1
17581,1
17582,1
17583,1
17584,1
17585,1
17586,1
17587,1
17588,1
17589,1
17590,1
17591,1
17592,1
17593,1
17594,1
17595,1
17596,1
17597,1
17598,1
17599,1
17600,1
17601,1
17602,1
17603,1
17604,1
17605,1
17606,1
17607,1
17608,1
17609,1
17610,1
17611,1
17612,1
17613,1
17614,1
17615,1
17616,1
17617,1
17618,1
17619,1
17620,1
17621,1
17622,1
17623,1
17624,1
17625,1
17626,1
17627,1
17628,1
17629,1
17630,1
17631,1
17632,1
17633,1
17634,1
17635,1
17636,1
17637,1
17638,1
17639,1
17640,1
17641,1
17642,1
17643,1
17644,1
17645,1
17646,1
17647,1
17648,1
17649,1
17650,1
17651,0
17652,0
17653,0
17654,0
17655,0
17656,0
17657,0
17658,0
17659,1
17660,1
17661,1
17662,1
17663,1
17664,1
17665,1
17666,1
17667,1
17668,1
17669,1
17670,1
17671,1
17672,1
17673,1
17674,1
17675,1
17676,1
17677,1
17678,1
17679,1
17680,1
17681,1
17682,1
17683,0
17684,0
17685,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,1
17692,1
17693,1
17694,1
17695,1
17696,1
17697,1
17698,1
17699,0
17700,0
17701,0
17702,0
17703,0
17704,0
17705,0
17706,0
17707,0
17708,0
17709,0
17710,0
17711,0
17712,0
17713,0
17714,0
17715,1
17716,1
17717,1
17718,1
17719,1
17720,1
17721,1
17722,1
17723,1
17724,1
17725,1
17726,1
17727,1
17728,1
17729,1
17730,1
17731,1
17732,1
17733,1
17734,1
17735,1
17736,1
17737,1
17738,1
17739,1
17740,1
17741,1
17742,1
17743,1
17744,1
17745,1
17746,1
17747,1
17748,1
17749,1
17750,1
17751,1
17752,1
17753,1
17754,1
17755,1
17756,1
17757,1
17758,1
17759,1
17760,1
17761,1
17762,1
17763,1
17764,1
17765,1
17766,1
17767,1
17768,1
17769,1
17770,1
17771,1
17772,1
17773,1
17774,1
17775,1
17776,1
17777,1
17778,1
17779,1
17780,0
17781,0
17782,0
17783,0
17784,0
17785,0
17786,0
17787,0
17788,0
17789,0
17790,0
17791,0
17792,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17799,0
17800,0
17801,0
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17808,0
17809,0
17810,0
17811,0
17812,0
17813,0
17814,0
17815,0
17816,0
17817,0
17818,0
17819,0
17820,0
17821,0
17822,0
17823,0
17824,0
17825,0
17826,0
17827,0
17828,1
17829,1
17830,1
17831,1
17832,1
17833,1
17834,1
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,1
17844,1
17845,1
17846,1
17847,1
17848,1
17849,1
17850,1
17851,1
17852,1
17853,1
17854,1
17855,1
17856,1
17857,1
17858,1
17859,1
17860,0
17861,0
17862,0
17863,0
17864,0
17865,0
17866,0
17867,0
17868,0
17869,0
17870,0
17871,0
17872,0
17873,0
17874,0
17875,0
17876,0
17877,0
17878,0
17879,0
17880,0
17881,0
17882,0
17883,0
17884,1
17885,1
17886,1
17887,1
17888,1
17889,1
17890,1
17891,1
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,1
17901,1
17902,1
17903,1
17904,1
17905,1
17906,1
17907,1
17908,1
17909,1
17910,1
17911,1
17912,1
17913,1
17914,1
17915,1
17916,1
17917,1
17918,1
17919,1
17920,1
17921,1
17922,1
17923,1
17924,1
17925,1
17926,0
17927,0
17928,0
17929,0
17930,0
17931,0
17932,0
17933,0
17934,1
17935,1
17936,1
17937,1
17938,1
17939,1
17940,1
17941,1
17942,1
17943,1
17944,1
17945,1
17946,1
17947,1
17948,1
17949,1
17950,1
17951,1
17952,1
17953,1
17954,1
17955,1
17956,1
17957,1
17958,1
17959,1
17960,1
17961,1
17962,1
17963,1
17964,1
17965,1
17966,1
17967,1
17968,1
17969,1
17970,1
17971,1
17972,1
17973,1
17974,1
17975,1
17976,1
17977,1
17978,1
17979,1
17980,1
17981,1
17982,0
17983,0
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,1
17991,1
17992,1
17993,1
17994,1
17995,1
17996,1
17997,1
17998,1
17999,1
18000,1
18001,1
18002,1
18003,1
18004,1
18005,1
18006,1
18007,1
18008,1
18009,1
18010,1
18011,1
18012,1
18013,1
18014,1
18015,1
18016,1
18017,1
18018,1
18019,1
18020,1
18021,1
18022,1
18023,1
18024,1
18025,1
18026,1
18027,1
18028,1
18029,1
18030,1
18031,1
18032,1
18033,1
18034,1
18035,1
18036,1
18037,1
18038,1
18039,1
18040,1
18041,1
18042,1
18043,1
18044,1
18045,1
18046,1
18047,1
18048,1
18049,1
18050,1
18051,1
18052,1
18053,1
18054,1
18055,1
18056,1
18057,1
18058,1
18059,1
18060,1
18061,1
18062,1
18063,1
18064,1
18065,1
18066,1
18067,1
18068,1
18069,1
18070,1
18071,1
18072,1
18073,1
18074,1
18075,1
18076,1
18077,1
18078,1
18079,1
18080,1
18081,1
18082,1
18083,1
18084,1
18085,1
18086,1
18087,1
18088,1
18089,1
18090,1
18091,1
18092,1
18093,1
18094,1
18095,1
18096,1
18097,1
18098,1
18099,1
18100,1
18101,1
18102,1
18103,1
18104,1
18105,1
18106,1
18107,1
18108,1
18109,1
18110,1
18111,1
18112,1
18113,1
18114,1
18115,1
18116,1
18117,1
18118,1
18119,1
18120,1
18121,1
18122,1
18123,1
18124,1
18125,1
18126,1
18127,1
18128,1
18129,1
18130,1
18131,1
18132,1
18133,1
18134,1
18135,1
18136,1
18137,1
18138,1
18139,1
18140,1
18141,1
18142,1
18143,1
18144,1
18145,1
18146,1
18147,1
18148,1
18149,1
18150,1
18151,1
18152,1
18153,1
18154,1
18155,1
18156,1
18157,1
18158,1
18159,1
18160,1
18161,1
18162,1
18163,1
18164,1
18165,1
18166,1
18167,1
18168,1
18169,1
18170,1
18171,1
18172,1
18173,1
18174,1
18175,1
18176,1
18177,1
18178,1
18179,1
18180,1
18181,1
18182,1
18183,1
18184,1
18185,1
18186,1
18187,1
18188,1
18189,1
18190,1
18191,1
18192,1
18193,1
18194,1
18195,1
18196,1
18197,1
18198,1
18199,1
18200,1
18201,1
18202,1
18203,1
18204,1
18205,1
18206,1
18207,1
18208,1
18209,1
18210,1
18211,1
18212,1
18213,1
18214,1
18215,1
18216,1
18217,1
18218,1
18219,1
18220,1
18221,1
18222,1
18223,1
18224,1
18225,1
18226,1
18227,1
18228,1
18229,1
18230,1
18231,1
18232,1
18233,1
18234,1
18235,1
18236,1
18237,1
18238,1
18239,1
18240,1
18241,1
18242,1
18243,1
18244,1
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18251,1
18252,1
18253,1
18254,1
18255,1
18256,1
18257,1
18258,1
18259,1
18260,1
18261,1
18262,1
18263,1
18264,1
18265,1
18266,1
18267,1
18268,1
18269,1
18270,1
18271,1
18272,1
18273,1
18274,1
18275,1
18276,1
18277,1
18278,1
18279,1
18280,1
18281,1
18282,1
18283,1
18284,1
18285,1
18286,1
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,1
18294,1
18295,1
18296,1
18297,1
18298,1
18299,1
18300,1
18301,1
18302,1
18303,1
18304,1
18305,1
18306,1
18307,1
18308,1
18309,1
18310,1
18311,1
18312,1
18313,1
18314,1
18315,1
18316,1
18317,1
18318,1
18319,1
18320,1
18321,1
18322,1
18323,1
18324,1
18325,1
18326,1
18327,1
18328,1
18329,1
18330,1
18331,1
18332,1
18333,1
18334,0
18335,0
18336,0
18337,0
18338,0
18339,0
18340,0
18341,0
18342,1
18343,1
18344,1
18345,1
18346,1
18347,1
18348,1
18349,1
18350,1
18351,1
18352,1
18353,1
18354,1
18355,1
18356,1
18357,1
18358,1
18359,1
18360,1
18361,1
18362,1
18363,1
18364,1
18365,1
18366,1
18367,1
18368,1
18369,1
18370,1
18371,1
18372,1
18373,1
18374,1
18375,1
18376,1
18377,1
18378,1
18379,1
18380,1
18381,1
18382,1
18383,1
18384,1
18385,1
18386,1
18387,1
18388,1
18389,1
18390,1
18391,1
18392,1
18393,1
18394,1
18395,1
18396,1
18397,1
18398,1
18399,1
18400,1
18401,1
18402,1
18403,1
18404,1
18405,1
18406,1
18407,1
18408,1
18409,1
18410,1
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,1
18418,1
18419,1
18420,1
18421,1
18422,1
18423,1
18424,1
18425,1
18426,1
18427,1
18428,1
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,1
18436,1
18437,1
18438,1
18439,1
18440,1
18441,1
18442,1
18443,1
18444,1
18445,1
18446,1
18447,1
18448,1
18449,1
18450,1
18451,1
18452,1
18453,1
18454,1
18455,1
18456,1
18457,1
18458,1
18459,1
18460,1
18461,1
18462,1
18463,1
18464,1
18465,1
18466,1
18467,1
18468,1
18469,1
18470,1
18471,1
18472,1
18473,1
18474,1
18475,1
18476,1
18477,1
18478,1
18479,1
18480,1
18481,1
18482,1
18483,1
18484,1
18485,1
18486,1
18487,1
18488,1
18489,1
18490,1
18491,1
18492,1
18493,1
18494,1
18495,0
18496,0
18497,0
18498,0
18499,0
18500,0
18501,0
18502,0
18503,0
18504,0
18505,0
18506,0
18507,0
18508,0
18509,0
18510,0
18511,1
18512,1
18513,1
18514,1
18515,1
18516,1
18517,1
18518,1
18519,1
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,1
18531,1
18532,1
18533,1
18534,1
18535,1
18536,1
18537,1
18538,1
18539,1
18540,1
18541,1
18542,1
18543,1
18544,1
18545,1
18546,1
18547,1
18548,1
18549,1
18550,1
18551,1
18552,1
18553,1
18554,1
18555,1
18556,1
18557,1
18558,1
18559,1
18560,1
18561,1
18562,1
18563,1
18564,1
18565,1
18566,1
18567,1
18568,1
18569,1
18570,1
18571,1
18572,1
18573,1
18574,1
18575,1
18576,1
18577,1
18578,1
18579,1
18580,1
18581,1
18582,1
18583,1
18584,1
18585,1
18586,1
18587,1
18588,1
18589,1
18590,1
18591,1
18592,1
18593,1
18594,1
18595,1
18596,1
18597,1
18598,1
18599,1
18600,1
18601,1
18602,1
18603,1
18604,1
18605,1
18606,1
18607,1
18608,1
18609,1
18610,1
18611,1
18612,1
18613,1
18614,1
18615,1
18616,1
18617,1
18618,1
18619,1
18620,1
18621,1
18622,1
18623,1
18624,1
18625,1
18626,1
18627,1
18628,1
18629,1
18630,1
18631,1
18632,1
18633,1
18634,1
18635,1
18636,1
18637,1
18638,1
18639,1
18640,1
18641,1
18642,1
18643,1
18644,1
18645,1
18646,1
18647,1
18648,1
18649,1
18650,1
18651,1
18652,1
18653,1
18654,1
18655,1
18656,1
18657,1
18658,1
18659,1
18660,1
18661,1
18662,1
18663,1
18664,1
18665,1
18666,1
18667,1
18668,1
18669,1
18670,1
18671,1
18672,1
18673,1
18674,1
18675,1
18676,1
18677,1
18678,1
18679,1
18680,1
18681,1
18682,1
18683,1
18684,1
18685,1
18686,1
18687,1
18688,1
18689,1
18690,1
18691,1
18692,1
18693,1
18694,1
18695,1
18696,1
18697,1
18698,1
18699,1
18700,1
18701,1
18702,1
18703,1
18704,0
18705,0
18706,0
18707,0
18708,0
18709,0
18710,0
18711,0
18712,1
18713,1
18714,1
18715,1
18716,1
18717,1
18718,1
18719,1
18720,1
18721,1
18722,1
18723,1
18724,1
18725,1
18726,1
18727,1
18728,1
18729,1
18730,1
18731,1
18732,1
18733,1
18734,1
18735,1
18736,1
18737,1
18738,1
18739,1
18740,1
18741,1
18742,1
18743,1
18744,1
18745,1
18746,1
18747,1
18748,1
18749,1
18750,1
18751,1
18752,1
18753,1
18754,1
18755,1
18756,1
18757,1
18758,1
18759,1
18760,1
18761,1
18762,1
18763,1
18764,1
18765,1
18766,1
18767,1
18768,1
18769,1
18770,1
18771,1
18772,1
18773,1
18774,1
18775,1
18776,1
18777,1
18778,1
18779,1
18780,1
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,1
18790,1
18791,1
18792,1
18793,1
18794,1
18795,1
18796,1
18797,1
18798,1
18799,1
18800,1
18801,1
18802,1
18803,1
18804,1
18805,1
18806,1
18807,1
18808,1
18809,1
18810,1
18811,1
18812,1
18813,1
18814,1
18815,1
18816,1
18817,1
18818,1
18819,1
18820,1
18821,1
18822,1
18823,1
18824,1
18825,1
18826,1
18827,1
18828,1
18829,1
18830,1
18831,1
18832,1
18833,1
18834,1
18835,1
18836,1
18837,1
18838,1
18839,1
18840,1
18841,1
18842,1
18843,1
18844,1
18845,1
18846,1
18847,1
18848,1
18849,1
18850,1
18851,1
18852,1
18853,1
18854,1
18855,1
18856,1
18857,1
18858,1
18859,1
18860,1
18861,1
18862,1
18863,1
18864,1
18865,1
18866,1
18867,1
18868,1
18869,1
18870,1
18871,1
18872,1
18873,1
18874,1
18875,1
18876,1
18877,1
18878,1
18879,1
18880,1
18881,1
18882,1
18883,1
18884,1
18885,1
18886,1
18887,1
18888,1
18889,1
18890,1
18891,1
18892,1
18893,1
18894,1
18895,1
18896,0
18897,0
18898,0
18899,0
18900,0
18901,0
18902,0
18903,0
18904,1
18905,1
18906,1
18907,1
18908,1
18909,1
18910,1
18911,1
18912,1
18913,1
18914,1
18915,1
18916,1
18917,1
18918,1
18919,1
18920,0
18921,0
18922,0
18923,0
18924,0
18925,0
18926,0
18927,0
18928,1
18929,1
18930,1
18931,1
18932,1
18933,1
18934,1
18935,1
18936,1
18937,1
18938,1
18939,1
18940,1
18941,1
18942,1
18943,1
18944,1
18945,1
18946,1
18947,1
18948,1
18949,1
18950,1
18951,1
18952,1
18953,1
18954,1
18955,1
18956,1
18957,1
18958,1
18959,1
18960,1
18961,1
18962,1
18963,1
18964,1
18965,1
18966,1
18967,1
18968,1
18969,1
18970,1
18971,1
18972,1
18973,1
18974,1
18975,1
18976,1
18977,1
18978,1
18979,1
18980,1
18981,1
18982,1
18983,1
18984,1
18985,1
18986,1
18987,1
18988,1
18989,1
18990,1
18991,1
18992,1
18993,1
18994,1
18995,1
18996,1
18997,1
18998,1
18999,1
19000,1
19001,1
19002,1
19003,1
19004,1
19005,1
19006,1
19007,1
19008,1
19009,1
19010,1
19011,1
19012,0
19013,0
19014,0
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,0
19027,0
19028,0
19029,0
19030,0
19031,0
19032,0
19033,0
19034,0
19035,0
19036,0
19037,0
19038,0
19039,0
19040,0
19041,0
19042,0
19043,0
19044,1
19045,1
19046,1
19047,1
19048,1
19049,1
19050,1
19051,1
19052,1
19053,1
19054,1
19055,1
19056,1
19057,1
19058,1
19059,1
19060,1
19061,1
19062,1
19063,1
19064,1
19065,1
19066,1
19067,1
19068,1
19069,1
19070,1
19071,1
19072,1
19073,1
19074,1
19075,1
19076,1
19077,1
19078,1
19079,1
19080,1
19081,1
19082,1
19083,1
19084,0
19085,0
19086,0
19087,0
19088,0
19089,0
19090,0
19091,0
19092,0
19093,0
19094,0
19095,0
19096,0
19097,0
19098,0
19099,0
19100,1
19101,1
19102,1
19103,1
19104,1
19105,1
19106,1
19107,1
19108,0
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,1
19117,1
19118,1
19119,1
19120,1
19121,1
19122,1
19123,1
19124,1
19125,1
19126,1
19127,1
19128,1
19129,1
19130,1
19131,1
19132,1
19133,1
19134,1
19135,1
19136,1
19137,1
19138,1
19139,1
19140,1
19141,1
19142,1
19143,1
19144,1
19145,1
19146,1
19147,1
19148,1
19149,1
19150,1
19151,1
19152,1
19153,1
19154,1
19155,1
19156,1
19157,1
19158,1
19159,1
19160,1
19161,1
19162,1
19163,1
19164,1
19165,1
19166,1
19167,1
19168,1
19169,1
19170,1
19171,1
19172,1
19173,1
19174,1
19175,1
19176,1
19177,1
19178,1
19179,1
19180,1
19181,1
19182,1
19183,1
19184,1
19185,1
19186,1
19187,1
19188,1
19189,1
19190,1
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,1
19199,1
19200,1
19201,1
19202,1
19203,1
19204,1
19205,1
19206,1
19207,1
19208,1
19209,1
19210,1
19211,1
19212,1
19213,0
19214,0
19215,0
19216,0
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,1
19224,1
19225,1
19226,1
19227,1
19228,1
19229,1
19230,1
19231,1
19232,1
19233,1
19234,1
19235,1
19236,1
19237,1
19238,1
19239,1
19240,1
19241,1
19242,1
19243,1
19244,1
19245,1
19246,1
19247,1
19248,1
19249,1
19250,1
19251,1
19252,1
19253,1
19254,1
19255,1
19256,1
19257,1
19258,1
19259,1
19260,1
19261,1
19262,1
19263,1
19264,1
19265,1
19266,1
19267,1
19268,1
19269,1
19270,1
19271,1
19272,1
19273,1
19274,1
19275,1
19276,1
19277,1
19278,1
19279,1
19280,1
19281,1
19282,1
19283,1
19284,1
19285,1
19286,1
19287,1
19288,1
19289,1
19290,1
19291,1
19292,1
19293,1
19294,1
19295,1
19296,1
19297,1
19298,1
19299,1
19300,1
19301,1
19302,1
19303,1
19304,1
19305,1
19306,1
19307,1
19308,1
19309,1
19310,1
19311,1
19312,1
19313,1
19314,1
19315,1
19316,1
19317,1
19318,1
19319,1
19320,1
19321,1
19322,1
19323,1
19324,1
19325,1
19326,1
19327,1
19328,1
19329,1
19330,1
19331,1
19332,1
19333,1
19334,1
19335,1
19336,1
19337,1
19338,1
19339,1
19340,1
19341,1
19342,1
19343,1
19344,1
19345,1
19346,1
19347,1
19348,1
19349,1
19350,1
19351,1
19352,1
19353,1
19354,1
19355,1
19356,1
19357,1
19358,1
19359,1
19360,1
19361,1
19362,1
19363,1
19364,1
19365,1
19366,1
19367,1
19368,1
19369,1
19370,1
19371,1
19372,1
19373,1
19374,1
19375,1
19376,1
19377,1
19378,1
19379,1
19380,1
19381,1
19382,1
19383,1
19384,1
19385,1
19386,1
19387,1
19388,1
19389,1
19390,1
19391,1
19392,1
19393,1
19394,1
19395,1
19396,1
19397,1
19398,1
19399,1
19400,1
19401,1
19402,1
19403,1
19404,1
19405,1
19406,1
19407,1
19408,1
19409,1
19410,1
19411,1
19412,1
19413,1
19414,1
19415,1
19416,1
19417,1
19418,1
19419,1
19420,1
19421,1
19422,1
19423,1
19424,1
19425,1
19426,1
19427,1
19428,1
19429,1
19430,1
19431,1
19432,1
19433,1
19434,1
19435,1
19436,1
19437,1
19438,1
19439,1
19440,1
19441,1
19442,1
19443,1
19444,1
19445,1
19446,1
19447,1
19448,1
19449,1
19450,1
19451,1
19452,1
19453,1
19454,1
19455,1
19456,1
19457,1
19458,1
19459,1
19460,1
19461,1
19462,1
19463,1
19464,1
19465,1
19466,1
19467,1
19468,1
19469,1
19470,1
19471,1
19472,1
19473,1
19474,1
19475,1
19476,1
19477,1
19478,1
19479,1
19480,1
19481,1
19482,1
19483,1
19484,1
19485,1
19486,1
19487,1
19488,1
19489,1
19490,1
19491,1
19492,1
19493,1
19494,1
19495,1
19496,1
19497,1
19498,1
19499,1
19500,1
19501,1
19502,1
19503,1
19504,1
19505,1
19506,1
19507,1
19508,1
19509,1
19510,1
19511,1
19512,1
19513,1
19514,1
19515,1
19516,1
19517,1
19518,1
19519,1
19520,1
19521,1
19522,1
19523,1
19524,1
19525,1
19526,1
19527,1
19528,1
19529,1
19530,1
19531,1
19532,1
19533,1
19534,1
19535,1
19536,1
19537,1
19538,1
19539,1
19540,1
19541,1
19542,1
19543,1
19544,1
19545,1
19546,1
19547,1
19548,1
19549,1
19550,1
19551,1
19552,1
19553,1
19554,1
19555,1
19556,1
19557,1
19558,1
19559,1
19560,1
19561,1
19562,1
19563,1
19564,1
19565,1
19566,1
19567,1
19568,1
19569,1
19570,1
19571,1
19572,1
19573,1
19574,1
19575,1
19576,1
19577,1
19578,1
19579,1
19580,1
19581,1
19582,1
19583,1
19584,1
19585,1
19586,1
19587,1
19588,1
19589,1
19590,1
19591,1
19592,1
19593,1
19594,1
19595,1
19596,1
19597,1
19598,1
19599,1
19600,1
19601,1
19602,1
19603,1
19604,1
19605,1
19606,1
19607,1
19608,1
19609,1
19610,1
19611,1
19612,1
19613,1
19614,1
19615,1
19616,1
19617,1
19618,1
19619,1
19620,1
19621,1
19622,1
19623,1
19624,1
19625,1
19626,1
19627,1
19628,1
19629,1
19630,1
19631,1
19632,1
19633,1
19634,1
19635,1
19636,1
19637,1
19638,1
19639,1
19640,1
19641,1
19642,1
19643,1
19644,1
19645,1
19646,1
19647,1
19648,1
19649,1
19650,1
19651,1
19652,1
19653,1
19654,1
19655,1
19656,1
19657,1
19658,1
19659,1
19660,1
19661,1
19662,1
19663,1
19664,1
19665,1
19666,1
19667,1
19668,1
19669,1
19670,1
19671,1
19672,1
19673,1
19674,1
19675,1
19676,1
19677,1
19678,1
19679,1
19680,1
19681,1
19682,1
19683,1
19684,1
19685,1
19686,1
19687,1
19688,1
19689,1
19690,1
19691,1
19692,1
19693,1
19694,1
19695,1
19696,1
19697,1
19698,1
19699,1
19700,1
19701,1
19702,1
19703,1
19704,1
19705,1
19706,1
19707,1
19708,1
19709,1
19710,1
19711,1
19712,1
19713,1
19714,1
19715,1
19716,1
19717,1
19718,1
19719,1
19720,1
19721,1
19722,1
19723,1
19724,1
19725,1
19726,1
19727,1
19728,1
19729,1
19730,1
19731,1
19732,1
19733,1
19734,1
19735,1
19736,1
19737,1
19738,1
19739,1
19740,1
19741,1
19742,1
19743,1
